"device_id","timestamp","sensor_type","value","unit"
"humidity_sensor_001","2024-11-12T23:43:02.268636+00:00","humidity","56.3","Percent"
"humidity_sensor_001","2024-11-12T23:43:04.949944+00:00","humidity","31.91","Percent"
"humidity_sensor_001","2024-11-12T23:43:10.652829+00:00","humidity","37.63","Percent"
"humidity_sensor_001","2024-11-12T23:43:18.119593+00:00","humidity","48.28","Percent"
"humidity_sensor_001","2024-11-12T23:43:22.721507+00:00","humidity","53.45","Percent"
"humidity_sensor_001","2024-11-12T23:43:25.046541+00:00","humidity","47.7","Percent"
"humidity_sensor_001","2024-11-12T23:43:30.909309+00:00","humidity","56.84","Percent"
"humidity_sensor_001","2024-11-12T23:43:42.244507+00:00","humidity","64.46","Percent"
"humidity_sensor_001","2024-11-12T23:43:48.141785+00:00","humidity","50.12","Percent"
"humidity_sensor_001","2024-11-12T23:45:13.876308+00:00","humidity","68.95","Percent"
"humidity_sensor_001","2024-11-12T23:45:18.934392+00:00","humidity","47.95","Percent"
"humidity_sensor_001","2024-11-12T23:45:21.971411+00:00","humidity","65.3","Percent"
"humidity_sensor_001","2024-11-12T23:45:27.648506+00:00","humidity","51.53","Percent"
"humidity_sensor_001","2024-11-12T23:45:40.442430+00:00","humidity","36.42","Percent"
"humidity_sensor_001","2024-11-12T23:45:46.152721+00:00","humidity","69.83","Percent"
"humidity_sensor_001","2024-11-12T23:45:52.069782+00:00","humidity","30.83","Percent"
"humidity_sensor_001","2024-11-12T23:46:48.785736+00:00","humidity","51.67","Percent"
"humidity_sensor_001","2024-11-12T23:46:53.779542+00:00","humidity","55.69","Percent"
"humidity_sensor_001","2024-11-12T23:46:58.991212+00:00","humidity","40.4","Percent"
"humidity_sensor_001","2024-11-12T23:47:04.325645+00:00","humidity","33.79","Percent"
"humidity_sensor_001","2024-11-12T23:47:06.765553+00:00","humidity","38.16","Percent"
"humidity_sensor_001","2024-11-12T23:47:11.669850+00:00","humidity","30.22","Percent"
"humidity_sensor_001","2024-11-12T23:47:16.594302+00:00","humidity","35.46","Percent"
"humidity_sensor_001","2024-11-12T23:47:21.396041+00:00","humidity","66.5","Percent"
"humidity_sensor_001","2024-11-12T23:48:00.725093+00:00","humidity","47.72","Percent"
"humidity_sensor_001","2024-11-12T23:48:05.290339+00:00","humidity","69.7","Percent"
"humidity_sensor_001","2024-11-12T23:48:10.522011+00:00","humidity","65.24","Percent"
"humidity_sensor_001","2024-11-12T23:48:18.091639+00:00","humidity","32.79","Percent"
"humidity_sensor_001","2024-11-12T23:48:23.060310+00:00","humidity","37.65","Percent"
"humidity_sensor_001","2024-11-12T23:48:25.645145+00:00","humidity","55.71","Percent"
"energy_sensor_001","2024-11-13T00:03:06.130944+00:00","energy","4.19","kWh"
"energy_sensor_001","2024-11-13T00:03:11.401807+00:00","energy","3.19","kWh"
"energy_sensor_001","2024-11-13T00:03:16.665317+00:00","energy","0.77","kWh"
"energy_sensor_001","2024-11-13T00:03:19.239469+00:00","energy","1.34","kWh"
"energy_sensor_001","2024-11-13T00:03:24.958504+00:00","energy","1.2","kWh"
"energy_sensor_001","2024-11-13T00:03:33.246521+00:00","energy","2.01","kWh"
"energy_sensor_001","2024-11-13T00:03:37.924175+00:00","energy","1.15","kWh"
"energy_sensor_001","2024-11-13T00:03:40.227965+00:00","energy","4.92","kWh"
"energy_sensor_001","2024-11-13T00:03:45.231319+00:00","energy","0.89","kWh"
"energy_sensor_001","2024-11-13T00:10:08.482265+00:00","energy","4.79","kWh"
"energy_sensor_001","2024-11-13T00:10:13.703485+00:00","energy","2.04","kWh"
"energy_sensor_001","2024-11-13T00:10:19.184039+00:00","energy","4.89","kWh"
"energy_sensor_001","2024-11-13T00:10:24.356181+00:00","energy","2.77","kWh"
"energy_sensor_001","2024-11-13T00:10:30.275087+00:00","energy","0.62","kWh"
"energy_sensor_001","2024-11-13T00:10:37.674266+00:00","energy","1.8","kWh"
"energy_sensor_001","2024-11-13T00:10:42.919078+00:00","energy","1.67","kWh"
"energy_sensor_001","2024-11-13T00:10:45.554399+00:00","energy","3.59","kWh"
"energy_sensor_001","2024-11-12T23:44:53.194466+00:00","energy","1.67","kWh"
"energy_sensor_001","2024-11-12T23:45:00.710917+00:00","energy","4.45","kWh"
"energy_sensor_001","2024-11-12T23:45:05.942899+00:00","energy","4.21","kWh"
"energy_sensor_001","2024-11-12T23:45:09.306820+00:00","energy","4.66","kWh"
"energy_sensor_001","2024-11-12T23:45:14.283842+00:00","energy","4.64","kWh"
"energy_sensor_001","2024-11-12T23:47:29.197692+00:00","energy","1.14","kWh"
"energy_sensor_001","2024-11-12T23:47:34.165603+00:00","energy","0.74","kWh"
"energy_sensor_001","2024-11-12T23:47:41.866773+00:00","energy","1.73","kWh"
"energy_sensor_001","2024-11-12T23:47:46.734146+00:00","energy","2.89","kWh"
"energy_sensor_001","2024-11-12T23:47:51.705780+00:00","energy","0.92","kWh"
"energy_sensor_001","2024-11-12T23:47:57.531871+00:00","energy","1.14","kWh"
"energy_sensor_001","2024-11-12T23:48:02.465219+00:00","energy","3.46","kWh"
"energy_sensor_001","2024-11-12T23:48:07.278807+00:00","energy","3.03","kWh"
"energy_sensor_001","2024-11-12T23:48:12.164932+00:00","energy","2.86","kWh"
"energy_sensor_001","2024-11-12T23:48:16.787474+00:00","energy","2.32","kWh"
"energy_sensor_001","2024-11-12T23:48:21.617519+00:00","energy","4.26","kWh"
"energy_sensor_001","2024-11-12T23:48:23.915797+00:00","energy","3.74","kWh"
"energy_sensor_001","2024-11-12T23:48:28.593121+00:00","energy","3.19","kWh"
"energy_sensor_001","2024-11-12T23:48:34.134843+00:00","energy","3.2","kWh"
"energy_sensor_001","2024-11-12T23:48:38.756073+00:00","energy","4.93","kWh"
"energy_sensor_001","2024-11-12T23:48:43.380796+00:00","energy","0.8","kWh"
"energy_sensor_001","2024-11-12T23:48:50.996209+00:00","energy","1.67","kWh"
"energy_sensor_001","2024-11-12T23:48:55.988999+00:00","energy","3.33","kWh"
"energy_sensor_001","2024-11-12T23:48:58.342749+00:00","energy","3.68","kWh"
"energy_sensor_001","2024-11-12T23:49:03.433383+00:00","energy","1.93","kWh"
"energy_sensor_001","2024-11-12T23:49:08.380060+00:00","energy","4.68","kWh"
"energy_sensor_001","2024-11-12T23:49:13.449736+00:00","energy","1.29","kWh"
"energy_sensor_001","2024-11-12T23:50:46.280560+00:00","energy","4.5","kWh"
"energy_sensor_001","2024-11-12T23:50:54.473669+00:00","energy","3.15","kWh"
"energy_sensor_001","2024-11-12T23:50:59.377727+00:00","energy","1.56","kWh"
"energy_sensor_001","2024-11-12T23:51:04.235904+00:00","energy","1.22","kWh"
"energy_sensor_001","2024-11-12T23:51:09.094055+00:00","energy","3.32","kWh"
"energy_sensor_001","2024-11-12T23:51:14.016540+00:00","energy","0.63","kWh"
"energy_sensor_001","2024-11-12T23:51:19.083156+00:00","energy","3.98","kWh"
"energy_sensor_001","2024-11-12T23:51:24.120229+00:00","energy","1.3","kWh"
"energy_sensor_001","2024-11-12T23:51:26.528115+00:00","energy","4.23","kWh"
"energy_sensor_001","2024-11-12T23:51:31.342643+00:00","energy","4.42","kWh"
"energy_sensor_001","2024-11-12T23:51:36.251640+00:00","energy","2.75","kWh"
"energy_sensor_001","2024-11-12T23:51:41.217972+00:00","energy","2.01","kWh"
"energy_sensor_001","2024-11-12T23:51:46.550843+00:00","energy","0.9","kWh"
"energy_sensor_001","2024-11-12T23:51:53.693750+00:00","energy","3.28","kWh"
"energy_sensor_001","2024-11-12T23:51:58.524048+00:00","energy","3.38","kWh"
"energy_sensor_001","2024-11-12T23:52:03.543731+00:00","energy","0.88","kWh"
"energy_sensor_001","2024-11-12T23:52:08.686347+00:00","energy","1.23","kWh"
"energy_sensor_001","2024-11-12T23:52:16.364325+00:00","energy","2.94","kWh"
"energy_sensor_001","2024-11-12T23:52:22.766142+00:00","energy","1.83","kWh"
"energy_sensor_001","2024-11-12T23:52:28.078784+00:00","energy","4.14","kWh"
"energy_sensor_001","2024-11-12T23:52:53.675917+00:00","energy","3","kWh"
"energy_sensor_001","2024-11-12T23:52:58.600443+00:00","energy","0.83","kWh"
"energy_sensor_001","2024-11-12T23:53:03.917856+00:00","energy","3.71","kWh"
"energy_sensor_001","2024-11-12T23:53:09.966001+00:00","energy","2.88","kWh"
"energy_sensor_001","2024-11-12T23:53:14.959208+00:00","energy","2.36","kWh"
"energy_sensor_001","2024-11-12T23:53:19.929252+00:00","energy","2.19","kWh"
"energy_sensor_001","2024-11-12T23:53:22.421955+00:00","energy","3.33","kWh"
"energy_sensor_001","2024-11-12T23:53:27.950223+00:00","energy","2.39","kWh"
"energy_sensor_001","2024-11-12T23:53:35.896484+00:00","energy","1.3","kWh"
"energy_sensor_001","2024-11-12T23:54:34.217402+00:00","energy","2.63","kWh"
"energy_sensor_001","2024-11-12T23:54:39.362614+00:00","energy","2.37","kWh"
"energy_sensor_001","2024-11-12T23:54:44.573925+00:00","energy","2.01","kWh"
"energy_sensor_001","2024-11-12T23:54:51.149201+00:00","energy","1.14","kWh"
"energy_sensor_001","2024-11-12T23:54:56.339480+00:00","energy","3.14","kWh"
"energy_sensor_001","2024-11-12T23:55:01.567560+00:00","energy","0.73","kWh"
"temp_sensor_001","2024-11-13T00:03:53.060584+00:00","temperature","20.49","Celsius"
"temp_sensor_001","2024-11-13T00:03:57.663565+00:00","temperature","24.25","Celsius"
"temp_sensor_001","2024-11-13T00:04:03.061442+00:00","temperature","19.71","Celsius"
"temp_sensor_001","2024-11-13T00:04:10.369164+00:00","temperature","22.89","Celsius"
"temp_sensor_001","2024-11-13T00:04:15.387874+00:00","temperature","24.91","Celsius"
"temp_sensor_001","2024-11-13T00:04:17.957601+00:00","temperature","22.67","Celsius"
"temp_sensor_001","2024-11-13T00:04:23.102779+00:00","temperature","19.77","Celsius"
"temp_sensor_001","2024-11-13T00:04:28.263454+00:00","temperature","19.73","Celsius"
"temp_sensor_001","2024-11-13T00:04:33.857528+00:00","temperature","20.27","Celsius"
"temp_sensor_001","2024-11-13T00:04:38.621370+00:00","temperature","21.01","Celsius"
"temp_sensor_001","2024-11-13T00:04:43.833834+00:00","temperature","22.59","Celsius"
"temp_sensor_001","2024-11-13T00:04:49.030782+00:00","temperature","18.59","Celsius"
"temp_sensor_001","2024-11-13T00:04:57.383732+00:00","temperature","18.74","Celsius"
"temp_sensor_001","2024-11-13T00:05:02.500552+00:00","temperature","19.23","Celsius"
"temp_sensor_001","2024-11-13T00:05:05.063841+00:00","temperature","18.36","Celsius"
"temp_sensor_001","2024-11-13T00:05:10.212277+00:00","temperature","24.67","Celsius"
"temp_sensor_001","2024-11-13T00:05:17.866171+00:00","temperature","20.19","Celsius"
"temp_sensor_001","2024-11-13T00:05:23.321545+00:00","temperature","21.39","Celsius"
"temp_sensor_001","2024-11-13T00:05:26.324128+00:00","temperature","23.41","Celsius"
"temp_sensor_001","2024-11-13T00:05:32.725502+00:00","temperature","22.82","Celsius"
"temp_sensor_001","2024-11-13T00:05:40.914141+00:00","temperature","24.66","Celsius"
"temp_sensor_001","2024-11-13T00:10:33.327472+00:00","temperature","21.77","Celsius"
"temp_sensor_001","2024-11-13T00:10:40.475116+00:00","temperature","20.43","Celsius"
"temp_sensor_001","2024-11-13T00:10:45.583370+00:00","temperature","18.91","Celsius"
"temp_sensor_001","2024-11-13T00:10:48.874935+00:00","temperature","23.09","Celsius"
"temp_sensor_001","2024-11-13T00:11:03.627972+00:00","temperature","20.06","Celsius"
"temp_sensor_001","2024-11-13T00:11:09.197650+00:00","temperature","19.46","Celsius"
"temp_sensor_001","2024-11-13T00:11:12.082314+00:00","temperature","18.32","Celsius"
"temp_sensor_001","2024-11-13T00:11:17.476049+00:00","temperature","19.41","Celsius"
"temp_sensor_001","2024-11-13T00:11:27.271559+00:00","temperature","20.39","Celsius"
"temp_sensor_001","2024-11-13T00:11:33.102781+00:00","temperature","18.14","Celsius"
"temp_sensor_001","2024-11-12T23:42:28.954584+00:00","temperature","24.51","Celsius"
"temp_sensor_001","2024-11-12T23:42:33.722825+00:00","temperature","21.72","Celsius"
"temp_sensor_001","2024-11-12T23:42:38.580790+00:00","temperature","24.4","Celsius"
"temp_sensor_001","2024-11-12T23:42:43.954763+00:00","temperature","18.08","Celsius"
"temp_sensor_001","2024-11-12T23:42:46.348209+00:00","temperature","19.98","Celsius"
"temp_sensor_001","2024-11-12T23:42:51.412270+00:00","temperature","24.84","Celsius"
"temp_sensor_001","2024-11-12T23:42:59.390428+00:00","temperature","19.51","Celsius"
"temp_sensor_001","2024-11-12T23:43:04.991868+00:00","temperature","22.19","Celsius"
"temp_sensor_001","2024-11-12T23:43:08.773931+00:00","temperature","21.15","Celsius"
"temp_sensor_001","2024-11-12T23:43:13.931012+00:00","temperature","20.23","Celsius"
"temp_sensor_001","2024-11-12T23:43:19.276044+00:00","temperature","18.99","Celsius"
"temp_sensor_001","2024-11-12T23:43:24.184191+00:00","temperature","23.58","Celsius"
"temp_sensor_001","2024-11-12T23:43:29.089065+00:00","temperature","23","Celsius"
"temp_sensor_001","2024-11-12T23:43:33.884654+00:00","temperature","20.89","Celsius"
"temp_sensor_001","2024-11-12T23:43:45.703290+00:00","temperature","24.88","Celsius"
"temp_sensor_001","2024-11-12T23:43:51.320700+00:00","temperature","22.61","Celsius"
"temp_sensor_001","2024-11-12T23:43:58.265530+00:00","temperature","20.35","Celsius"
"temp_sensor_001","2024-11-12T23:45:55.943435+00:00","temperature","21.18","Celsius"
"temp_sensor_001","2024-11-12T23:46:00.986822+00:00","temperature","22.48","Celsius"
"temp_sensor_001","2024-11-12T23:46:06.242901+00:00","temperature","22.36","Celsius"
"temp_sensor_001","2024-11-12T23:46:11.425475+00:00","temperature","21.99","Celsius"
"temp_sensor_001","2024-11-12T23:46:22.404652+00:00","temperature","19.21","Celsius"
"temp_sensor_001","2024-11-12T23:46:24.730494+00:00","temperature","23.3","Celsius"
"temp_sensor_001","2024-11-12T23:46:29.967401+00:00","temperature","24.13","Celsius"
"temp_sensor_001","2024-11-12T23:46:36.954083+00:00","temperature","18.14","Celsius"
"temp_sensor_001","2024-11-12T23:46:41.716296+00:00","temperature","18.68","Celsius"
"temp_sensor_001","2024-11-12T23:46:46.417595+00:00","temperature","21.07","Celsius"
"temp_sensor_001","2024-11-12T23:46:51.333739+00:00","temperature","23.03","Celsius"
"temp_sensor_001","2024-11-12T23:46:56.319647+00:00","temperature","24.17","Celsius"
"temp_sensor_001","2024-11-12T23:46:58.864395+00:00","temperature","20.55","Celsius"
"temp_sensor_001","2024-11-12T23:47:03.836534+00:00","temperature","20.37","Celsius"
"temp_sensor_001","2024-11-12T23:47:10.928878+00:00","temperature","22.66","Celsius"
"temp_sensor_001","2024-11-12T23:47:15.569048+00:00","temperature","19.1","Celsius"
"temp_sensor_001","2024-11-12T23:47:20.249087+00:00","temperature","19.25","Celsius"
"temp_sensor_001","2024-11-12T23:47:25.355175+00:00","temperature","22.33","Celsius"
"temp_sensor_001","2024-11-12T23:47:29.971953+00:00","temperature","19.92","Celsius"
"temp_sensor_001","2024-11-12T23:48:23.055597+00:00","temperature","20.34","Celsius"
"temp_sensor_001","2024-11-12T23:48:28.300736+00:00","temperature","19.44","Celsius"
"temp_sensor_001","2024-11-12T23:48:33.358639+00:00","temperature","19.41","Celsius"
"temp_sensor_001","2024-11-12T23:48:38.193303+00:00","temperature","22.72","Celsius"
"temp_sensor_001","2024-11-12T23:48:40.601714+00:00","temperature","23.21","Celsius"
"temp_sensor_001","2024-11-12T23:48:46.041096+00:00","temperature","19.01","Celsius"
"temp_sensor_001","2024-11-12T23:48:53.901928+00:00","temperature","18.19","Celsius"
"temp_sensor_001","2024-11-12T23:48:59.045915+00:00","temperature","22.85","Celsius"
"temp_sensor_001","2024-11-12T23:49:03.923378+00:00","temperature","22.68","Celsius"
"temp_sensor_001","2024-11-12T23:49:08.781159+00:00","temperature","23.93","Celsius"
"temp_sensor_001","2024-11-12T23:49:13.634054+00:00","temperature","24.01","Celsius"
"temp_sensor_001","2024-11-12T23:49:18.742655+00:00","temperature","22.88","Celsius"
"temp_sensor_001","2024-11-12T23:50:16.508048+00:00","temperature","19.01","Celsius"
"temp_sensor_001","2024-11-12T23:50:21.615570+00:00","temperature","21.72","Celsius"
"temp_sensor_001","2024-11-12T23:50:26.747647+00:00","temperature","22.04","Celsius"
"temp_sensor_001","2024-11-12T23:50:32.629011+00:00","temperature","20.67","Celsius"
"temp_sensor_001","2024-11-12T23:50:37.216851+00:00","temperature","21.02","Celsius"
"temp_sensor_001","2024-11-12T23:50:41.871553+00:00","temperature","19.38","Celsius"
"temp_sensor_001","2024-11-12T23:50:48.984900+00:00","temperature","21.33","Celsius"
"temp_sensor_001","2024-11-12T23:50:54.046234+00:00","temperature","24.89","Celsius"
"temp_sensor_001","2024-11-12T23:50:58.981673+00:00","temperature","19.88","Celsius"
"temp_sensor_001","2024-11-12T23:51:04.130699+00:00","temperature","20.33","Celsius"
"temp_sensor_001","2024-11-12T23:51:09.674004+00:00","temperature","20.97","Celsius"
"temp_sensor_001","2024-11-12T23:51:14.436485+00:00","temperature","21.31","Celsius"
"temp_sensor_001","2024-11-12T23:51:19.323751+00:00","temperature","18.02","Celsius"
"temp_sensor_001","2024-11-12T23:51:22.091169+00:00","temperature","24.36","Celsius"
"temp_sensor_001","2024-11-12T23:51:26.954465+00:00","temperature","22.34","Celsius"
"temp_sensor_001","2024-11-12T23:51:35.479927+00:00","temperature","21.48","Celsius"
"temp_sensor_001","2024-11-12T23:51:40.967042+00:00","temperature","24.59","Celsius"
"temp_sensor_001","2024-11-12T23:51:43.498123+00:00","temperature","18.09","Celsius"
"temp_sensor_001","2024-11-12T23:52:56.706503+00:00","temperature","24.41","Celsius"
"temp_sensor_001","2024-11-12T23:53:01.705906+00:00","temperature","21.87","Celsius"
"temp_sensor_001","2024-11-12T23:53:06.929337+00:00","temperature","21.8","Celsius"
"temp_sensor_001","2024-11-12T23:53:12.165932+00:00","temperature","23.22","Celsius"
"temp_sensor_001","2024-11-12T23:53:19.770454+00:00","temperature","23.22","Celsius"
"temp_sensor_001","2024-11-12T23:53:25.291799+00:00","temperature","24.37","Celsius"
"temp_sensor_001","2024-11-12T23:53:28.008765+00:00","temperature","24.24","Celsius"
"temp_sensor_001","2024-11-12T23:53:34.280389+00:00","temperature","22.3","Celsius"
"temp_sensor_001","2024-11-12T23:53:41.422620+00:00","temperature","23.31","Celsius"
"temp_sensor_001","2024-11-12T23:53:47.030394+00:00","temperature","24.29","Celsius"
"temp_sensor_001","2024-11-12T23:53:49.720509+00:00","temperature","23.54","Celsius"
"temp_sensor_001","2024-11-12T23:53:54.763448+00:00","temperature","21.89","Celsius"
"temp_sensor_001","2024-11-12T23:53:59.864392+00:00","temperature","21","Celsius"
"temp_sensor_001","2024-11-12T23:54:05.345544+00:00","temperature","22.89","Celsius"
